DISTRICT,DATE,COVID_COUNT,COVID_DEATHS,COVID_TEST,POSITIVITY_RATE_ALL_TESTS,COVID_COUNT_BY_SPECIMEN_COLLECTION_DATE
1,2020-04-28,88,2,570,18.36734694,105
1,2020-04-29,74,3,559,19.07790143,115
1,2020-04-30,94,10,681,12.41914618,94
1,2020-05-01,80,6,718,11.31840796,82
1,2020-05-02,69,4,347,12.40506329,54
1,2020-05-03,70,2,340,10.05291005,43
1,2020-05-04,85,2,872,10.12269939,96
1,2020-05-05,102,6,1059,13.51791531,148
1,2020-05-06,79,7,638,13.14685315,80
1,2020-05-07,90,7,808,10.23622047,84
1,2020-05-08,53,6,955,7.490636704,76
1,2020-05-09,63,4,671,10.98748261,79
1,2020-05-10,54,8,267,7.166123779,20
1,2020-05-11,83,6,886,7.12195122,68
1,2020-05-12,74,5,943,8.64422202,99
1,2020-05-13,110,4,637,8.192457737,55
1,2020-05-14,83,3,980,8.553791887,81
1,2020-05-15,75,7,1292,5.849965588,74
1,2020-05-16,41,6,628,10.38961039,69
1,2020-05-17,56,4,478,7.984790875,42
1,2020-05-18,62,8,900,9.309021113,88
1,2020-05-19,97,6,693,10.28037383,78
1,2020-05-20,79,7,984,9.32735426,97
1,2020-05-21,76,5,942,11.73752311,120
1,2020-05-22,84,3,1231,6.889204545,90
1,2020-05-23,89,3,600,10.07407407,65
1,2020-05-24,61,4,364,6.490384615,22
1,2020-05-25,34,2,256,8.552631579,23
1,2020-05-26,41,4,733,10.12235818,82
1,2020-05-27,166,2,807,8.080808081,64
1,2020-05-28,57,2,1122,7.351891506,87
1,2020-05-29,59,6,1042,6.013179572,70
1,2020-05-30,50,2,485,6.902654867,33
1,2020-05-31,33,3,356,6.009615385,19
1,2020-06-01,52,4,887,7.117117117,65
1,2020-06-02,124,4,595,5.368289638,34
1,2020-06-03,48,3,580,6.609195402,41
1,2020-06-04,52,4,719,6.514285714,43
1,2020-06-05,50,3,1006,4.805302403,55
1,2020-06-06,32,2,475,3.007518797,14
1,2020-06-07,27,3,328,4.812834225,22
1,2020-06-08,52,2,839,5.544747082,48
1,2020-06-09,36,4,698,6.184364061,45
1,2020-06-10,35,1,768,4.826862539,34
1,2020-06-11,28,2,955,5.178268251,48
1,2020-06-12,31,1,1082,5.055762082,53
1,2020-06-13,31,0,679,3.789731051,21
1,2020-06-14,37,0,402,4.462809917,27
1,2020-06-15,49,0,1171,4.745289602,58
1,2020-06-16,20,3,852,5.267489712,46
1,2020-06-17,92,5,1026,4.935459377,59
1,2020-06-18,47,0,1093,5.266853933,66
1,2020-06-19,43,0,1323,5.139056832,79
1,2020-06-20,50,1,707,5.244755245,43
1,2020-06-21,54,1,366,6,25
1,2020-06-22,59,1,1120,6.686046512,88
1,2020-06-23,47,0,1151,6.836363636,84
1,2020-06-24,90,0,890,6.637554585,74
1,2020-06-25,81,1,1311,6.924019608,99
1,2020-06-26,57,1,1306,6.257521059,92
1,2020-06-27,65,1,648,8.801020408,63
1,2020-06-28,51,0,493,9.060955519,41
1,2020-06-29,86,1,1233,6.973768394,99
1,2020-06-30,37,1,992,10.10802469,125
1,2020-07-01,121,1,1039,6.81653372,93
1,2020-07-02,109,1,1106,8.170961659,101
1,2020-07-03,67,1,792,8.456243854,78
1,2020-07-04,70,0,306,7.216494845,26
1,2020-07-05,45,1,421,6.500956023,33
1,2020-07-06,37,4,1538,10.49196787,190
1,2020-07-07,101,1,1334,8.594657375,139
1,2020-07-08,83,2,1179,8.955223881,119
1,2020-07-09,127,1,950,7.631389489,101
1,2020-07-10,196,1,1375,5.656108597,94
1,2020-07-11,88,0,605,6.371911573,49
1,2020-07-12,43,2,593,8.552631579,56
1,2020-07-13,119,0,1556,6.588785047,121
1,2020-07-14,80,0,1143,7.307692308,95
1,2020-07-15,116,1,1263,8.489993936,124
1,2020-07-16,93,0,1354,7.203601801,124
1,2020-07-17,121,2,1684,7.397133611,149
1,2020-07-18,77,1,831,8.464566929,77
1,2020-07-19,99,0,432,6.101694915,30
1,2020-07-20,87,3,1519,6.695778748,125
1,2020-07-21,121,0,1547,8.612662942,127
1,2020-07-22,123,3,1582,7.535245503,129
1,2020-07-23,102,2,1575,7.096774194,138
1,2020-07-24,100,1,1613,6.239092496,118
1,2020-07-25,126,0,599,7.655502392,50
1,2020-07-26,81,0,425,5.914972274,34
1,2020-07-27,107,1,1466,6.196783349,119
1,2020-07-28,51,1,1465,7.186187587,108
1,2020-07-29,102,1,1348,6.111111111,95
1,2020-07-30,82,2,1440,6.299212598,98
1,2020-07-31,92,1,1596,7.25294651,127
1,2020-08-01,91,2,692,8.606557377,51
1,2020-08-02,103,1,377,3.718199609,18
1,2020-08-03,65,0,1505,7.571428571,141
1,2020-08-04,104,1,1549,6.95164076,139
1,2020-08-05,173,1,1520,6.240928882,111
1,2020-08-06,156,3,1606,6.863176419,129
1,2020-08-07,99,0,1757,7.185628743,165
1,2020-08-08,124,1,704,6.728778468,54
1,2020-08-09,94,2,468,6.864274571,41
1,2020-08-10,95,4,1644,7.002561913,144
1,2020-08-11,71,0,1479,5.919003115,125
1,2020-08-12,146,0,1441,5.926271582,121
1,2020-08-13,153,1,1437,6.314243759,124
1,2020-08-14,128,0,1572,6.027508091,128
1,2020-08-15,98,1,649,5.399568035,57
1,2020-08-16,112,1,514,4.677623262,36
1,2020-08-17,113,1,1520,5.857385399,127
1,2020-08-18,55,1,1412,5.956752346,142
1,2020-08-19,111,0,1297,5.781112092,123
1,2020-08-20,136,2,1374,6.463195691,141
1,2020-08-21,140,2,1532,4.759967453,116
1,2020-08-22,105,1,643,4.716981132,47
1,2020-08-23,102,1,511,5.170068027,47
1,2020-08-24,68,0,1469,6.678700361,138
1,2020-08-25,78,1,1329,5.95964336,125
1,2020-08-26,117,1,1128,4.126315789,100
1,2020-08-27,106,1,1242,5.251141553,110
1,2020-08-28,139,2,1229,4.514048825,91
1,2020-08-29,66,0,500,4.545454545,40
1,2020-08-30,96,1,329,5.607476636,27
1,2020-08-31,53,2,1299,6.685108345,143
1,2020-09-01,56,0,1117,4.988864143,111
1,2020-09-02,108,2,1126,5.047169811,110
1,2020-09-03,104,2,1023,5.547719793,124
1,2020-09-04,128,2,1322,4.787000439,105
1,2020-09-05,80,2,527,3.278688525,32
1,2020-09-06,89,0,318,5.254515599,25
1,2020-09-07,37,2,382,3.669724771,24
1,2020-09-08,47,1,1329,5.219878441,138
1,2020-09-09,71,4,1083,4.764044944,103
1,2020-09-10,130,2,1089,5.090595341,105
1,2020-09-11,105,1,1169,4.545454545,116
1,2020-09-12,86,0,489,4,32
1,2020-09-13,68,1,369,3.924914676,18
1,2020-09-14,58,3,1229,5.189873418,116
1,2020-09-15,45,2,1049,4.191616766,102
1,2020-09-16,97,1,875,4.307282416,81
1,2020-09-17,121,3,1055,3.941908714,102
1,2020-09-18,109,1,1056,3.95,75
1,2020-09-19,77,3,463,5.526315789,43
1,2020-09-20,70,2,333,3.152364273,18
1,2020-09-21,52,0,1274,5.890856523,147
1,2020-09-22,59,2,1164,5.221767852,152
1,2020-09-23,108,3,854,5.896927651,114
1,2020-09-24,150,1,1128,5.013497879,137
1,2020-09-25,114,2,1118,5.149425287,105
1,2020-09-26,103,1,474,5.662514156,53
1,2020-09-27,112,1,404,6.676342525,41
1,2020-09-28,113,1,1461,6.662416321,210
1,2020-09-29,53,2,1210,5.032679739,156
1,2020-09-30,156,2,1090,6.634106634,151
1,2020-10-01,189,2,1321,6.031746032,176
1,2020-10-02,164,1,1449,5.614881157,164
1,2020-10-03,119,5,561,8.787541713,71
1,2020-10-04,142,1,433,7.29312763,51
1,2020-10-05,91,1,1716,6.749771967,223
1,2020-10-06,100,2,1559,6.051202483,217
1,2020-10-07,147,1,1426,9.307717787,270
1,2020-10-08,244,2,1461,7.650115473,259
1,2020-10-09,234,2,1460,9.809358752,312
1,2020-10-10,208,1,686,12.66846361,132
1,2020-10-11,226,1,548,15.54575524,128
1,2020-10-12,182,3,1945,10.28013364,369
1,2020-10-13,158,2,1726,8.113730929,339
1,2020-10-14,234,4,1680,10.60521932,357
1,2020-10-15,311,5,1929,7.076350093,334
1,2020-10-16,363,3,1919,8.94130554,315
1,2020-10-17,236,3,811,7.397959184,153
1,2020-10-18,275,0,583,13.55617456,147
1,2020-10-19,236,2,2049,11.16031887,470
1,2020-10-20,291,4,2040,8.162825759,418
1,2020-10-21,326,2,1868,10.68062827,450
1,2020-10-22,381,5,1955,9.694835681,423
1,2020-10-23,400,2,1999,11.69375983,443
1,2020-10-24,357,2,874,10.61114842,190
1,2020-10-25,332,2,590,15.75757576,157
1,2020-10-26,321,5,2016,11.49376717,532
1,2020-10-27,284,9,2177,9.302796919,579
1,2020-10-28,444,5,1967,14.26448737,581
1,2020-10-29,454,2,2395,11.75572519,612
1,2020-10-30,579,6,2288,14.42173711,635
1,2020-10-31,443,3,926,12.6875,242
1,2020-11-01,616,3,740,19.85233798,260
1,2020-11-02,579,5,2417,12.17034925,763
1,2020-11-03,352,4,2503,,864
1,2020-11-04,852,5,2541,,810
1,2020-11-05,690,4,2246,,751
1,2020-11-06,762,3,783,,235
1,2020-11-07,655,6,127,,54
1,2020-11-08,923,1,1,,1
10,2020-02-26,0,0,0,0,0
10,2020-02-27,0,0,0,0,0
10,2020-02-28,0,0,0,0,0
10,2020-02-29,0,0,0,0,0
10,2020-03-02,0,0,0,0,0
10,2020-03-03,0,0,0,0,0
10,2020-03-04,0,0,0,0,0
10,2020-03-05,0,0,0,0,0
10,2020-03-06,0,0,1,0,0
10,2020-03-07,0,0,0,0,0
10,2020-03-08,0,0,0,0,0
10,2020-03-09,0,0,0,0,0
10,2020-03-10,0,0,1,0,0
10,2020-03-11,0,0,5,0,0
10,2020-03-12,0,0,5,0,0
10,2020-03-13,0,0,6,16.66666667,1
10,2020-03-14,0,0,2,0,0
10,2020-03-15,0,0,7,14.28571429,1
10,2020-03-16,0,0,17,5.882352941,1
10,2020-03-17,0,0,24,0,0
10,2020-03-18,0,0,39,2.564102564,1
10,2020-03-19,1,0,69,7.142857143,5
10,2020-03-20,0,0,53,5.454545455,2
10,2020-03-21,1,0,64,6.25,4
10,2020-03-22,0,0,42,16.66666667,7
10,2020-03-23,2,0,70,2.816901408,4
10,2020-03-24,0,0,98,2.040816327,2
10,2020-03-25,8,0,98,11,11
10,2020-03-26,2,0,89,5.494505495,6
10,2020-03-27,10,0,59,3.278688525,2
10,2020-03-28,13,0,16,25,5
10,2020-03-29,0,0,26,14.81481481,5
10,2020-03-30,5,0,63,24.24242424,18
10,2020-03-31,3,0,94,7.368421053,8
10,2020-04-01,8,0,109,4.504504505,6
10,2020-04-02,17,0,155,3.773584906,7
10,2020-04-03,9,0,161,6.748466258,11
10,2020-04-04,9,0,128,7.575757576,10
10,2020-04-05,13,0,104,4.672897196,5
10,2020-04-06,10,1,179,8.791208791,17
10,2020-04-07,10,1,198,8.333333333,23
10,2020-04-08,17,1,176,7.865168539,18
10,2020-04-09,13,1,146,4,7
10,2020-04-10,6,0,106,8.181818182,7
10,2020-04-11,13,1,68,7.142857143,7
10,2020-04-12,4,0,57,5.970149254,4
10,2020-04-13,7,1,192,6.862745098,14
10,2020-04-14,16,0,171,3.783783784,5
10,2020-04-15,18,0,195,8.411214953,14
10,2020-04-16,8,0,181,6.435643564,13
10,2020-04-17,13,1,204,7.339449541,15
10,2020-04-18,15,4,90,5.454545455,10
10,2020-04-19,6,0,41,15.55555556,9
10,2020-04-20,13,4,161,10.43956044,10
10,2020-04-21,12,3,184,5.670103093,10
10,2020-04-22,16,2,160,11.23595506,17
10,2020-04-23,11,1,151,4.519774011,8
10,2020-04-24,13,3,281,6.148867314,16
10,2020-04-25,6,2,123,8.219178082,12
10,2020-04-26,8,2,127,4.379562044,5
10,2020-04-27,10,0,270,5.442176871,14
10,2020-04-28,13,0,256,4.513888889,15
10,2020-04-29,14,2,230,5.363984674,13
10,2020-04-30,11,1,230,2.380952381,5
10,2020-05-01,17,1,205,3.571428571,8
10,2020-05-02,6,1,174,4.255319149,7
10,2020-05-03,3,1,99,8.108108108,8
10,2020-05-04,9,2,579,5.22875817,32
10,2020-05-05,18,1,481,4.093567251,15
10,2020-05-06,22,1,531,2.852049911,14
10,2020-05-07,16,0,651,2.790014684,22
10,2020-05-08,14,1,569,2.809917355,15
10,2020-05-09,11,1,134,5.369127517,8
10,2020-05-10,8,0,105,5.309734513,6
10,2020-05-11,21,2,276,9.17721519,21
10,2020-05-12,20,2,194,7.04845815,14
10,2020-05-13,14,1,301,6.948640483,21
10,2020-05-14,19,1,319,4,11
10,2020-05-15,26,1,876,13.36161188,121
10,2020-05-16,43,0,165,1.162790698,2
10,2020-05-17,67,0,79,1.136363636,2
10,2020-05-18,6,2,334,6.756756757,22
10,2020-05-19,5,0,284,5.504587156,16
10,2020-05-20,18,0,293,5.074626866,16
10,2020-05-21,7,1,377,4.502369668,18
10,2020-05-22,26,0,341,3.100775194,10
10,2020-05-23,11,2,167,2.631578947,4
10,2020-05-24,16,0,115,3.053435115,3
10,2020-05-25,4,0,81,9.278350515,7
10,2020-05-26,6,0,370,5.251141553,21
10,2020-05-27,16,1,257,4.487179487,10
10,2020-05-28,20,0,356,3.712871287,14
10,2020-05-29,9,0,379,3.209876543,13
10,2020-05-30,14,0,192,3.414634146,7
10,2020-05-31,11,0,182,4.522613065,8
10,2020-06-01,10,1,426,4.458598726,17
10,2020-06-02,14,0,293,6.725146199,21
10,2020-06-03,14,1,434,4.008016032,18
10,2020-06-04,16,0,476,3.743315508,20
10,2020-06-05,16,2,465,3.262955854,16
10,2020-06-06,18,0,181,3.317535545,5
10,2020-06-07,12,0,157,4.761904762,9
10,2020-06-08,14,0,425,4.948453608,23
10,2020-06-09,10,0,247,4.240282686,10
10,2020-06-10,18,0,400,8.178438662,45
10,2020-06-11,22,0,952,1.569713758,15
10,2020-06-12,22,1,724,1.019252548,7
10,2020-06-13,22,0,378,1.49750416,9
10,2020-06-14,10,1,188,1.357466063,1
10,2020-06-15,8,0,909,2.335025381,22
10,2020-06-16,12,0,681,1.682692308,10
10,2020-06-17,20,0,635,2.649930265,18
10,2020-06-18,7,3,866,1.950718686,17
10,2020-06-19,12,1,824,1.787592008,14
10,2020-06-20,15,0,383,1.395348837,6
10,2020-06-21,11,0,127,1.630434783,3
10,2020-06-22,8,1,794,4.086021505,31
10,2020-06-23,19,0,511,1.845637584,14
10,2020-06-24,23,0,663,2.792553191,23
10,2020-06-25,13,2,553,3.164556962,25
10,2020-06-26,22,0,670,4.02075227,37
10,2020-06-27,25,1,316,2.538071066,14
10,2020-06-28,21,1,312,3.475935829,17
10,2020-06-29,19,1,710,4.152249135,44
10,2020-06-30,36,0,692,4.734411085,52
10,2020-07-01,44,0,569,5.943536404,47
10,2020-07-02,49,0,714,5.046948357,52
10,2020-07-03,42,1,582,3.366058906,35
10,2020-07-04,48,0,287,7.120743034,37
10,2020-07-05,35,0,384,5.733944954,36
10,2020-07-06,58,0,867,7.532210109,87
10,2020-07-07,46,0,894,6.255924171,78
10,2020-07-08,65,0,820,6.434599156,95
10,2020-07-09,101,0,1062,5.284552846,100
10,2020-07-10,78,1,1038,6.230769231,91
10,2020-07-11,70,0,921,6.193078324,76
10,2020-07-12,70,1,726,7.784431138,83
10,2020-07-13,118,0,1133,6.34696756,108
10,2020-07-14,102,1,1340,6.351183064,126
10,2020-07-15,99,0,1202,5.291005291,110
10,2020-07-16,93,1,1466,5.523101434,135
10,2020-07-17,96,0,1354,4.896313364,92
10,2020-07-18,134,0,753,5.060506051,57
10,2020-07-19,81,0,601,6.83994528,65
10,2020-07-20,80,0,1154,5.939902166,110
10,2020-07-21,114,2,1226,6.837606838,111
10,2020-07-22,95,2,1233,6.513409962,106
10,2020-07-23,111,2,1146,6.481481481,107
10,2020-07-24,101,1,1122,5.791743685,92
10,2020-07-25,96,1,494,7.275541796,54
10,2020-07-26,46,1,326,10.11764706,49
10,2020-07-27,87,0,874,6.700288184,88
10,2020-07-28,76,0,947,7.554517134,105
10,2020-07-29,93,4,883,6.188118812,77
10,2020-07-30,96,4,880,6.443514644,89
10,2020-07-31,98,1,819,6.164383562,78
10,2020-08-01,68,0,492,7.184750733,59
10,2020-08-02,55,0,365,7.815631263,49
10,2020-08-03,77,1,888,5.716253444,103
10,2020-08-04,77,1,941,5.316973415,80
10,2020-08-05,91,0,837,7.125103563,112
10,2020-08-06,116,1,907,4.691164973,73
10,2020-08-07,72,1,931,4.225352113,76
10,2020-08-08,81,0,463,4.140127389,51
10,2020-08-09,59,0,289,3.526448363,27
10,2020-08-10,55,0,964,4.287439614,80
10,2020-08-11,52,1,872,5.540355677,90
10,2020-08-12,73,2,859,5.638829408,91
10,2020-08-13,88,0,762,2.994483846,61
10,2020-08-14,90,2,815,4.668125456,78
10,2020-08-15,53,2,394,6.019417476,48
10,2020-08-16,53,2,319,4.751131222,38
10,2020-08-17,70,2,1022,5.798749289,132
10,2020-08-18,68,0,974,4.849137931,99
10,2020-08-19,99,2,911,4.918032787,91
10,2020-08-20,110,0,1029,3.627569528,67
10,2020-08-21,91,2,968,3.028308097,57
10,2020-08-22,37,1,421,5.477031802,49
10,2020-08-23,50,1,456,4.915254237,44
10,2020-08-24,58,2,983,6.639566396,120
10,2020-08-25,108,0,901,5.831408776,115
10,2020-08-26,94,0,881,4.347826087,101
10,2020-08-27,109,2,932,3.580729167,73
10,2020-08-28,86,0,983,3.315571344,78
10,2020-08-29,80,0,421,3.47107438,43
10,2020-08-30,74,0,292,5.223880597,49
10,2020-08-31,56,3,1011,3.944636678,86
10,2020-09-01,62,0,980,3.823814134,102
10,2020-09-02,83,2,903,3.50877193,87
10,2020-09-03,93,0,823,3.405918481,95
10,2020-09-04,99,2,850,3.862928349,84
10,2020-09-05,66,1,387,3.443113772,61
10,2020-09-06,54,0,277,4.661016949,50
10,2020-09-07,65,2,309,6.654343808,48
10,2020-09-08,42,1,1047,3.875968992,124
10,2020-09-09,123,0,950,4.212765957,134
10,2020-09-10,145,1,1016,4.228243021,143
10,2020-09-11,120,2,1041,3.592814371,123
10,2020-09-12,105,0,490,3.385416667,64
10,2020-09-13,99,2,376,2.977232925,57
10,2020-09-14,95,2,874,4.274735831,158
10,2020-09-15,115,3,854,5.473856209,186
10,2020-09-16,109,2,871,4.545454545,144
10,2020-09-17,138,2,878,5.080721747,132
10,2020-09-18,145,1,787,5.823068309,119
10,2020-09-19,145,0,430,7.72797527,82
10,2020-09-20,89,0,342,5.319148936,70
10,2020-09-21,116,1,806,6.222654351,145
10,2020-09-22,108,0,881,3.497813866,154
10,2020-09-23,99,4,840,5.860113422,171
10,2020-09-24,175,4,799,5.072804133,122
10,2020-09-25,147,2,808,6.440839695,147
10,2020-09-26,144,4,400,3.944315545,84
10,2020-09-27,133,1,316,9.161793372,102
10,2020-09-28,137,4,785,10.14033499,273
10,2020-09-29,153,6,980,4.873183243,207
10,2020-09-30,202,3,922,7.019607843,191
10,2020-10-01,162,5,858,7.177033493,190
10,2020-10-02,224,2,859,7.11627907,198
10,2020-10-03,170,5,512,4.852071006,102
10,2020-10-04,140,1,363,8.089500861,90
10,2020-10-05,114,1,1055,7.493443237,234
10,2020-10-06,196,4,1122,6.181202371,262
10,2020-10-07,162,3,964,6.513828239,236
10,2020-10-08,239,5,1007,7.804878049,246
10,2020-10-09,279,3,868,7.438016529,210
10,2020-10-10,216,4,578,6.422018349,134
10,2020-10-11,193,2,403,8.987161198,102
10,2020-10-12,200,3,982,9.325108853,284
10,2020-10-13,129,5,1117,5.099150142,210
10,2020-10-14,142,3,864,6.795265235,217
10,2020-10-15,207,3,915,6.518010292,213
10,2020-10-16,291,7,781,7.551707552,190
10,2020-10-17,235,5,473,5.166846071,105
10,2020-10-18,118,9,327,6.862745098,96
10,2020-10-19,131,4,882,6.935881628,299
10,2020-10-20,192,3,957,4.947106409,233
10,2020-10-21,276,3,959,6.371814093,255
10,2020-10-22,246,3,864,7.90923825,331
10,2020-10-23,314,0,745,6.58238884,204
10,2020-10-24,223,2,512,5.220417633,158
10,2020-10-25,197,2,374,8.212560386,139
10,2020-10-26,153,7,986,6.871310508,319
10,2020-10-27,213,4,899,6.647293861,261
10,2020-10-28,311,6,895,9.409594096,288
10,2020-10-29,217,2,930,6.805676224,325
10,2020-10-30,302,3,850,7.419064748,238
10,2020-10-31,293,2,506,6.64160401,173
10,2020-11-01,266,2,355,8.805970149,147
10,2020-11-02,142,3,1053,5.810724204,356
10,2020-11-03,288,4,919,,363
10,2020-11-04,237,5,888,,317
10,2020-11-05,492,1,851,,281
10,2020-11-06,244,1,595,,209
10,2020-11-07,319,4,405,,171
10,2020-11-08,315,0,53,,32
2,2020-02-26,0,0,0,0,0
2,2020-02-27,0,0,0,0,0
2,2020-02-28,0,0,0,0,0
2,2020-02-29,0,0,0,0,0
2,2020-03-02,0,0,0,0,0
2,2020-03-03,0,0,0,0,0
2,2020-03-04,0,0,0,0,0
2,2020-03-05,0,0,1,0,0
2,2020-03-06,0,0,1,0,0
2,2020-03-07,0,0,0,0,0
2,2020-03-08,0,0,1,0,0
2,2020-03-09,0,0,3,33.33333333,1
2,2020-03-10,0,0,5,0,0
2,2020-03-11,0,0,10,0,0
2,2020-03-12,1,0,34,11.76470588,4
2,2020-03-13,0,0,64,0,0
2,2020-03-14,0,0,37,5.405405405,2
2,2020-03-15,0,0,38,7.894736842,3
2,2020-03-16,0,0,139,3.597122302,6
2,2020-03-17,0,0,148,2.027027027,3
2,2020-03-18,2,0,99,8.080808081,10
2,2020-03-19,3,0,177,7.90960452,16
2,2020-03-20,1,0,137,10.14492754,14
2,2020-03-21,2,0,75,7.792207792,5
2,2020-03-22,4,0,53,1.886792453,1
2,2020-03-23,7,1,189,9.693877551,18
2,2020-03-24,5,0,143,5.594405594,6
2,2020-03-25,5,0,174,8.522727273,23
2,2020-03-26,12,0,162,7.100591716,14
2,2020-03-27,7,0,139,5.594405594,11
2,2020-03-28,2,0,51,9.090909091,5
2,2020-03-29,6,1,38,18.42105263,7
2,2020-03-30,22,1,148,17.8343949,30
2,2020-03-31,9,0,143,6.493506494,14
2,2020-04-01,15,1,149,7.236842105,10
2,2020-04-02,13,0,148,8.235294118,18
2,2020-04-03,23,0,130,12.14285714,16
2,2020-04-04,21,0,94,14.42307692,12
2,2020-04-05,17,1,89,9.708737864,7
2,2020-04-06,26,0,219,10.21276596,27
2,2020-04-07,20,0,175,8.021390374,18
2,2020-04-08,19,1,136,7.482993197,12
2,2020-04-09,25,0,231,14.74103586,40
2,2020-04-10,22,1,224,14.59227468,36
2,2020-04-11,26,1,113,26.44628099,31
2,2020-04-12,11,1,176,26.34408602,59
2,2020-04-13,55,1,406,10.95571096,56
2,2020-04-14,45,0,521,12.20825853,54
2,2020-04-15,50,2,494,10.3646833,50
2,2020-04-16,60,0,487,4.914933837,24
2,2020-04-17,54,1,528,6.715063521,47
2,2020-04-18,19,1,178,5.911330049,12
2,2020-04-19,24,1,204,12.10762332,25
2,2020-04-20,37,0,567,8.55704698,51
2,2020-04-21,29,1,459,8.888888889,42
2,2020-04-22,40,3,517,9.72972973,59
2,2020-04-23,59,0,649,10.61046512,72
2,2020-04-24,64,2,524,6.304728546,30
2,2020-04-25,48,3,214,7.228915663,15
2,2020-04-26,30,2,172,6,14
2,2020-04-27,45,4,589,7.882534776,43
2,2020-04-28,36,0,660,5.898491084,30
2,2020-04-29,24,0,822,4.8,34
2,2020-04-30,26,3,775,5.244338498,40
2,2020-05-01,7,3,639,7.407407407,56
2,2020-05-02,34,2,276,6.129032258,13
2,2020-05-03,21,5,165,7.246376812,13
2,2020-05-04,40,0,643,7.52688172,50
2,2020-05-05,48,5,616,5.657708628,43
2,2020-05-06,45,0,679,4.954367666,40
2,2020-05-07,64,1,854,6.644880174,71
2,2020-05-08,41,1,710,8.875,75
2,2020-05-09,75,2,302,7.44047619,26
2,2020-05-10,36,1,148,6.779661017,12
2,2020-05-11,58,3,910,9.029126214,111
2,2020-05-12,30,1,832,7.733050847,76
2,2020-05-13,92,2,781,8.695652174,81
2,2020-05-14,49,1,782,5.049396268,56
2,2020-05-15,67,1,1084,9.309791332,123
2,2020-05-16,56,1,296,8.284023669,29
2,2020-05-17,37,0,227,7.534246575,26
2,2020-05-18,80,3,1014,8.830950378,112
2,2020-05-19,94,2,1002,6.533101045,91
2,2020-05-20,91,1,956,9.576427256,101
2,2020-05-21,79,2,987,6.970509383,90
2,2020-05-22,80,0,1145,8.060836502,107
2,2020-05-23,88,2,315,6.756756757,27
2,2020-05-24,42,0,165,9.615384615,16
2,2020-05-25,103,0,141,10.98901099,18
2,2020-05-26,34,0,1235,9.068476249,151
2,2020-05-27,39,0,926,10.11638317,115
2,2020-05-28,105,2,959,9.706144256,103
2,2020-05-29,137,2,1132,8.954100828,111
2,2020-05-30,85,3,360,8.851674641,39
2,2020-05-31,55,1,278,7.62195122,32
