DISTRICT,DATE,COVID_COUNT,COVID_DEATHS,COVID_TEST,POSITIVITY_RATE_ALL_TESTS,COVID_COUNT_BY_SPECIMEN_COLLECTION_DATE
1,2020-04-28,88,2,570,17.26844584,105
1,2020-04-29,74,3,558,18.63057325,115
1,2020-04-30,94,10,681,11.77231565,94
1,2020-05-01,80,6,717,11.58156912,82
1,2020-05-02,69,4,347,13.41772152,54
1,2020-05-03,70,2,340,10.84656085,43
1,2020-05-04,85,2,871,10.22494888,96
1,2020-05-05,102,6,1059,13.02931596,148
1,2020-05-06,79,7,637,12.46498599,80
1,2020-05-07,90,7,807,10.81081081,84
1,2020-05-08,53,6,955,7.490636704,76
1,2020-05-09,63,4,671,11.12656467,79
1,2020-05-10,54,8,267,7.491856678,20
1,2020-05-11,83,6,886,7.414634146,68
1,2020-05-12,74,5,943,8.735213831,99
1,2020-05-13,110,4,637,8.322496749,55
1,2020-05-14,83,3,980,8.553791887,81
1,2020-05-15,75,7,1293,6.400550585,74
1,2020-05-16,41,6,628,10.82251082,69
1,2020-05-17,56,4,478,7.984790875,42
1,2020-05-18,62,8,899,9.414024976,88
1,2020-05-19,97,6,693,9.929906542,78
1,2020-05-20,79,7,984,9.686098655,97
1,2020-05-21,76,5,942,11.82994455,120
1,2020-05-22,84,3,1231,6.889204545,90
1,2020-05-23,89,3,600,10.22222222,65
1,2020-05-24,61,4,364,6.730769231,22
1,2020-05-25,34,2,256,8.552631579,23
1,2020-05-26,41,4,733,10.34482759,82
1,2020-05-27,166,2,806,8.291203236,64
1,2020-05-28,57,2,1123,7.280513919,87
1,2020-05-29,59,6,1043,5.601317957,70
1,2020-05-30,50,2,486,7.067137809,33
1,2020-05-31,33,3,356,5.528846154,19
1,2020-06-01,52,4,888,6.582506763,65
1,2020-06-02,124,4,595,5.118601748,34
1,2020-06-03,48,3,580,6.896551724,41
1,2020-06-04,52,4,719,6.742857143,43
1,2020-06-05,50,3,1006,5.053852527,55
1,2020-06-06,32,2,475,2.819548872,14
1,2020-06-07,27,3,328,4.545454545,22
1,2020-06-08,52,2,840,5.350194553,48
1,2020-06-09,36,4,696,6.549707602,45
1,2020-06-10,35,1,768,4.826862539,34
1,2020-06-11,28,2,956,5.093378608,48
1,2020-06-12,31,1,1083,4.829123328,53
1,2020-06-13,31,0,680,3.667481663,21
1,2020-06-14,37,0,402,4.628099174,27
1,2020-06-15,49,0,1172,4.326587579,58
1,2020-06-16,20,3,852,5.185185185,46
1,2020-06-17,92,5,1026,5.087319666,59
1,2020-06-18,47,0,1092,5.47752809,66
1,2020-06-19,43,0,1324,5.139056832,79
1,2020-06-20,50,1,707,5.244755245,43
1,2020-06-21,54,1,366,6.444444444,25
1,2020-06-22,59,1,1120,6.540697674,88
1,2020-06-23,47,0,1151,6.763636364,84
1,2020-06-24,90,0,890,6.550218341,74
1,2020-06-25,81,1,1311,6.924019608,99
1,2020-06-26,57,1,1306,6.498194946,92
1,2020-06-27,65,1,647,8.812260536,63
1,2020-06-28,51,0,493,9.060955519,41
1,2020-06-29,86,1,1233,7.165706974,99
1,2020-06-30,37,1,991,10.42471042,124
1,2020-07-01,121,1,1039,6.748911466,93
1,2020-07-02,109,1,1106,8.108108108,101
1,2020-07-03,67,1,792,8.161258604,78
1,2020-07-04,70,0,306,6.701030928,26
1,2020-07-05,45,1,421,6.500956023,33
1,2020-07-06,37,4,1538,10.29116466,190
1,2020-07-07,101,1,1334,8.710801394,139
1,2020-07-08,83,2,1178,8.825526137,119
1,2020-07-09,127,1,949,7.708933718,101
1,2020-07-10,196,1,1376,6.108597285,94
1,2020-07-11,88,0,604,6.510416667,49
1,2020-07-12,43,2,594,8.552631579,56
1,2020-07-13,119,0,1548,6.851243548,121
1,2020-07-14,80,0,1142,7.312379731,95
1,2020-07-15,116,1,1262,8.561020036,124
1,2020-07-16,93,0,1353,7.507507508,124
1,2020-07-17,121,2,1676,7.438400744,149
1,2020-07-18,77,1,825,8.440913605,77
1,2020-07-19,99,0,432,5.93220339,30
1,2020-07-20,87,3,1507,6.930209858,125
1,2020-07-21,121,0,1540,8.500700607,127
1,2020-07-22,123,3,1578,7.748538012,129
1,2020-07-23,102,2,1563,7.093184979,138
1,2020-07-24,100,1,1611,6.24726955,118
1,2020-07-25,126,0,599,7.673860911,50
1,2020-07-26,81,0,427,5.73012939,34
1,2020-07-27,107,1,1463,6.110847939,119
1,2020-07-28,51,1,1461,7.156220767,108
1,2020-07-29,102,1,1346,6.455203116,95
1,2020-07-30,82,2,1442,6.459566075,98
1,2020-07-31,92,1,1596,7.139608913,127
1,2020-08-01,91,2,692,8.913934426,51
1,2020-08-02,103,1,377,3.13111546,18
1,2020-08-03,65,0,1510,7.761904762,141
1,2020-08-04,104,1,1548,6.96366782,139
1,2020-08-05,173,1,1510,6.177042802,111
1,2020-08-06,156,3,1599,7.038512616,129
1,2020-08-07,99,0,1759,7.12570056,164
1,2020-08-08,124,1,704,6.728778468,54
1,2020-08-09,94,2,469,6.08424337,41
1,2020-08-10,95,4,1644,6.855184233,144
1,2020-08-11,71,0,1479,5.853440572,125
1,2020-08-12,146,0,1440,5.753040225,121
1,2020-08-13,153,1,1435,6.093366093,124
1,2020-08-14,128,0,1573,5.991902834,128
1,2020-08-15,98,1,650,5.081081081,56
1,2020-08-16,112,1,515,4.551201011,36
1,2020-08-17,113,1,1521,6.074766355,127
1,2020-08-18,55,1,1413,6.206614945,142
1,2020-08-19,111,0,1294,5.804164821,123
1,2020-08-20,136,2,1378,6.600808262,141
1,2020-08-21,140,2,1533,4.928716904,114
1,2020-08-22,105,1,646,4.507337526,47
1,2020-08-23,102,1,514,5.706521739,48
1,2020-08-24,68,0,1469,6.382978723,138
1,2020-08-25,78,1,1331,5.968045113,125
1,2020-08-26,117,1,1137,4.224757076,100
1,2020-08-27,106,1,1234,5.129390018,110
1,2020-08-28,139,2,1230,4.53913849,91
1,2020-08-29,66,0,500,4.278074866,40
1,2020-08-30,96,1,329,5.243445693,26
1,2020-08-31,53,2,1299,6.539888683,143
1,2020-09-01,56,0,1108,5.208801078,111
1,2020-09-02,108,2,1129,5.066287879,110
1,2020-09-03,105,2,1010,5.908639523,124
1,2020-09-04,128,2,1329,4.677846425,105
1,2020-09-05,80,2,528,3.282532239,32
1,2020-09-06,89,0,310,6,24
1,2020-09-07,37,2,383,3.680981595,24
1,2020-09-08,47,1,1343,5.331412104,138
1,2020-09-09,71,4,1078,5.065581185,104
1,2020-09-10,130,2,1095,5.313174946,105
1,2020-09-11,105,1,1139,4.740313273,116
1,2020-09-12,88,0,484,4.211956522,31
1,2020-09-13,68,1,371,4.09556314,18
1,2020-09-14,58,3,1239,5.16511431,116
1,2020-09-15,44,2,1047,4.168245548,102
1,2020-09-16,97,1,880,4.057066429,81
1,2020-09-17,121,3,1031,4.054054054,102
1,2020-09-18,109,1,1042,3.995953465,75
1,2020-09-19,77,3,466,6.216931217,43
1,2020-09-20,70,2,335,3.859649123,19
1,2020-09-21,52,0,1271,5.716379626,146
1,2020-09-22,60,2,1139,5.182341651,149
1,2020-09-23,108,3,845,5.755755756,113
1,2020-09-24,150,1,1117,4.931506849,136
1,2020-09-25,114,2,1112,5.397727273,105
1,2020-09-26,103,1,481,5.662514156,53
1,2020-09-27,112,1,404,6.676342525,41
1,2020-09-28,113,1,1463,6.534272902,208
1,2020-09-29,53,2,1180,5.379639088,156
1,2020-09-30,156,2,1086,6.41025641,150
1,2020-10-01,189,2,1256,6.293706294,175
1,2020-10-02,164,1,1443,5.669565217,164
1,2020-10-03,119,5,565,8.098987627,71
1,2020-10-04,142,1,434,7.172995781,51
1,2020-10-05,91,1,1667,6.735588972,223
1,2020-10-06,100,2,1535,5.509494517,200
1,2020-10-07,147,1,1408,8.00268998,247
1,2020-10-08,244,2,1451,6.540918771,229
1,2020-10-09,235,2,1446,8.740635034,284
1,2020-10-10,208,1,672,9.201877934,104
1,2020-10-11,226,1,535,10.82654249,100
1,2020-10-12,182,3,1882,9.377548247,331
1,2020-10-13,158,2,1633,7.953063885,309
1,2020-10-14,234,4,1640,9.602552945,347
1,2020-10-15,309,5,1891,,304
1,2020-10-16,365,3,1860,,298
1,2020-10-17,237,3,682,,115
1,2020-10-18,274,0,354,,94
1,2020-10-19,238,1,438,,104
1,2020-10-20,293,0,13,,9
10,2020-02-26,0,0,0,0,0
10,2020-02-27,0,0,0,0,0
10,2020-02-28,0,0,0,0,0
10,2020-02-29,0,0,0,0,0
10,2020-03-02,0,0,0,0,0
10,2020-03-03,0,0,0,0,0
10,2020-03-04,0,0,0,0,0
10,2020-03-05,0,0,0,0,0
10,2020-03-06,0,0,1,0,0
10,2020-03-07,0,0,0,0,0
10,2020-03-08,0,0,0,0,0
10,2020-03-09,0,0,0,0,0
10,2020-03-10,0,0,1,0,0
10,2020-03-11,0,0,5,0,0
10,2020-03-12,0,0,5,0,0
10,2020-03-13,0,0,6,16.66666667,1
10,2020-03-14,0,0,2,0,0
10,2020-03-15,0,0,7,14.28571429,1
10,2020-03-16,0,0,17,5.882352941,1
10,2020-03-17,0,0,24,0,0
10,2020-03-18,0,0,39,2.564102564,1
10,2020-03-19,1,0,69,7.142857143,5
10,2020-03-20,0,0,53,5.454545455,2
10,2020-03-21,1,0,64,6.25,4
10,2020-03-22,0,0,42,16.66666667,7
10,2020-03-23,2,0,70,2.816901408,4
10,2020-03-24,0,0,98,2.040816327,2
10,2020-03-25,8,0,98,11,11
10,2020-03-26,2,0,89,7.692307692,6
10,2020-03-27,10,0,59,1.639344262,2
10,2020-03-28,13,0,16,31.25,5
10,2020-03-29,0,0,26,18.51851852,5
10,2020-03-30,5,0,63,22.72727273,18
10,2020-03-31,3,0,94,6.315789474,8
10,2020-04-01,8,0,109,4.504504505,6
10,2020-04-02,17,0,155,3.773584906,7
10,2020-04-03,9,0,160,6.790123457,11
10,2020-04-04,9,0,128,7.575757576,10
10,2020-04-05,13,0,104,4.672897196,5
10,2020-04-06,10,1,179,9.340659341,17
10,2020-04-07,10,1,198,8.333333333,23
10,2020-04-08,17,1,176,6.179775281,18
10,2020-04-09,13,1,146,3.333333333,7
10,2020-04-10,6,0,106,8.181818182,7
10,2020-04-11,13,1,68,7.142857143,7
10,2020-04-12,4,0,57,5.970149254,4
10,2020-04-13,7,1,192,6.862745098,14
10,2020-04-14,16,0,171,3.783783784,5
10,2020-04-15,18,0,195,8.878504673,14
10,2020-04-16,8,0,181,6.435643564,13
10,2020-04-17,13,1,204,7.339449541,15
10,2020-04-18,15,4,90,5.454545455,10
10,2020-04-19,6,0,41,15.55555556,9
10,2020-04-20,13,4,160,10.55555556,10
10,2020-04-21,12,3,184,5.670103093,10
10,2020-04-22,16,2,160,11.23595506,17
10,2020-04-23,11,1,151,5.084745763,8
10,2020-04-24,13,3,281,6.148867314,16
10,2020-04-25,6,2,123,8.219178082,12
10,2020-04-26,8,2,127,4.379562044,5
10,2020-04-27,10,0,270,5.442176871,14
10,2020-04-28,13,0,256,4.513888889,14
10,2020-04-29,14,2,230,5.363984674,13
10,2020-04-30,11,1,230,2.380952381,5
10,2020-05-01,17,1,205,3.571428571,8
10,2020-05-02,6,1,174,4.255319149,7
10,2020-05-03,3,1,99,8.108108108,8
10,2020-05-04,9,2,579,5.22875817,32
10,2020-05-05,18,1,481,4.093567251,15
10,2020-05-06,22,1,531,2.852049911,14
10,2020-05-07,16,0,651,2.936857562,22
10,2020-05-08,14,1,569,2.809917355,15
10,2020-05-09,11,1,134,5.369127517,8
10,2020-05-10,8,0,105,5.309734513,6
10,2020-05-11,21,2,276,9.17721519,21
10,2020-05-12,20,2,194,7.04845815,14
10,2020-05-13,14,1,302,6.948640483,21
10,2020-05-14,19,1,318,4,11
10,2020-05-15,26,1,876,13.36161188,121
10,2020-05-16,43,0,165,1.162790698,2
10,2020-05-17,67,0,79,1.136363636,2
10,2020-05-18,6,2,334,6.756756757,22
10,2020-05-19,5,0,284,5.504587156,16
10,2020-05-20,18,0,293,5.074626866,16
10,2020-05-21,7,1,377,4.502369668,18
10,2020-05-22,26,0,341,3.100775194,10
10,2020-05-23,11,2,167,2.631578947,4
10,2020-05-24,16,0,115,3.053435115,3
10,2020-05-25,4,0,81,9.278350515,7
10,2020-05-26,6,0,370,5.251141553,21
10,2020-05-27,16,1,257,4.166666667,10
10,2020-05-28,20,0,356,3.712871287,14
10,2020-05-29,9,0,379,3.209876543,13
10,2020-05-30,14,0,192,3.414634146,7
10,2020-05-31,11,0,182,4.522613065,8
10,2020-06-01,10,1,426,4.458598726,17
10,2020-06-02,14,0,293,6.725146199,21
10,2020-06-03,14,1,434,4.008016032,18
10,2020-06-04,16,0,476,3.743315508,20
10,2020-06-05,16,2,465,3.262955854,16
10,2020-06-06,18,0,181,3.317535545,5
10,2020-06-07,12,0,157,4.761904762,9
10,2020-06-08,14,0,425,4.948453608,23
10,2020-06-09,10,0,247,4.240282686,10
10,2020-06-10,18,0,400,8.178438662,45
10,2020-06-11,22,0,953,1.568265683,15
10,2020-06-12,22,1,724,1.019252548,7
10,2020-06-13,22,0,378,1.49750416,9
10,2020-06-14,10,1,188,0.904977376,1
10,2020-06-15,8,0,909,2.335025381,22
10,2020-06-16,12,0,681,1.682692308,10
10,2020-06-17,20,0,635,2.649930265,18
10,2020-06-18,7,3,867,1.848049281,16
10,2020-06-19,12,1,824,1.787592008,14
10,2020-06-20,15,0,384,1.395348837,6
10,2020-06-21,11,0,127,1.630434783,3
10,2020-06-22,8,1,794,3.870967742,31
10,2020-06-23,19,0,511,1.510067114,14
10,2020-06-24,23,0,663,2.792553191,23
10,2020-06-25,13,2,553,3.481012658,25
10,2020-06-26,22,0,670,3.891050584,37
10,2020-06-27,25,1,316,3.045685279,14
10,2020-06-28,21,1,312,3.20855615,17
10,2020-06-29,19,1,710,4.61361015,44
10,2020-06-30,36,0,693,3.695150115,52
10,2020-07-01,44,0,569,5.646359584,47
10,2020-07-02,49,0,715,5.046948357,52
10,2020-07-03,42,1,584,3.366058906,35
10,2020-07-04,48,0,287,8.049535604,37
10,2020-07-05,35,0,384,5.733944954,36
10,2020-07-06,58,0,867,6.937561943,87
10,2020-07-07,46,0,894,6.066350711,78
10,2020-07-08,65,0,820,7.067510549,95
10,2020-07-09,101,0,1061,6.183889341,100
10,2020-07-10,78,1,1038,5.923076923,91
10,2020-07-11,70,0,921,5.282331512,76
10,2020-07-12,70,1,726,8.023952096,83
10,2020-07-13,118,0,1133,6.488011283,108
10,2020-07-14,102,1,1340,6.475716065,126
10,2020-07-15,99,0,1202,5.291005291,110
10,2020-07-16,93,1,1466,5.416887945,135
10,2020-07-17,96,0,1354,4.896313364,92
10,2020-07-18,134,0,752,5.176211454,57
10,2020-07-19,81,0,600,6.438356164,65
10,2020-07-20,80,0,1155,5.939902166,110
10,2020-07-21,114,2,1227,6.930693069,111
10,2020-07-22,95,2,1231,6.206014075,106
10,2020-07-23,111,2,1143,7.171314741,106
10,2020-07-24,101,1,1119,5.682520074,92
10,2020-07-25,96,1,492,8.074534161,54
10,2020-07-26,46,1,327,8,49
10,2020-07-27,87,0,875,5.619596542,88
10,2020-07-28,76,0,928,7.53968254,105
10,2020-07-29,93,4,883,6.02807597,77
10,2020-07-30,96,4,879,5.951383068,89
10,2020-07-31,98,1,818,6.180257511,78
10,2020-08-01,68,0,492,7.184750733,59
10,2020-08-02,55,0,365,7.815631263,49
10,2020-08-03,77,1,892,5.712319339,103
10,2020-08-04,77,1,941,5.870307167,80
10,2020-08-05,91,0,840,6.37945319,112
10,2020-08-06,116,1,907,4.381846635,73
10,2020-08-07,72,1,932,4.356568365,76
10,2020-08-08,81,0,463,4.617834395,51
10,2020-08-09,59,0,290,5.289672544,27
10,2020-08-10,55,0,963,4.171704958,80
10,2020-08-11,52,1,872,5.677154583,90
10,2020-08-12,73,2,857,5.360972123,91
10,2020-08-13,88,0,765,3.464566929,61
10,2020-08-14,90,2,816,4.817518248,78
10,2020-08-15,53,2,394,5.825242718,48
10,2020-08-16,53,2,320,5.429864253,38
10,2020-08-17,70,2,1023,6.086461889,132
10,2020-08-18,68,0,976,4.63362069,99
10,2020-08-19,99,2,913,5.193951348,91
10,2020-08-20,110,0,1024,3.427172583,67
10,2020-08-21,91,2,947,3.203817314,57
10,2020-08-22,37,1,421,5.300353357,49
10,2020-08-23,50,1,456,4.915254237,44
10,2020-08-24,58,2,986,6.300813008,120
10,2020-08-25,108,0,897,5.490654206,115
10,2020-08-26,94,0,884,4.531722054,101
10,2020-08-27,109,2,930,3.984323971,73
10,2020-08-28,86,0,984,3.493191237,78
10,2020-08-29,80,0,421,3.636363636,43
10,2020-08-30,74,0,293,4.975124378,49
10,2020-08-31,56,3,1012,4.149377593,87
10,2020-09-01,62,0,984,3.675048356,103
10,2020-09-02,84,2,906,3.561935141,87
10,2020-09-03,94,0,818,3.641456583,95
10,2020-09-04,99,2,855,4.025559105,84
10,2020-09-05,66,1,387,4.012345679,62
10,2020-09-06,54,0,278,3.863636364,50
10,2020-09-07,65,2,309,7.222222222,48
10,2020-09-08,42,1,1049,3.960800327,124
10,2020-09-09,124,0,959,3.88722768,134
10,2020-09-10,145,1,1021,3.998351195,143
10,2020-09-11,120,2,1043,3.520208605,123
10,2020-09-12,105,0,492,3.125,64
10,2020-09-13,99,2,378,2.977232925,57
10,2020-09-14,95,2,875,4.420951466,158
10,2020-09-15,115,3,810,5.989583333,185
10,2020-09-16,109,2,878,4.414916417,145
10,2020-09-17,138,2,879,4.990494297,132
10,2020-09-18,145,1,791,5.93837535,119
10,2020-09-19,145,0,430,8.191653787,82
10,2020-09-20,89,0,343,5.150976909,70
10,2020-09-21,116,1,811,6.177042802,145
10,2020-09-22,108,0,853,3.494014882,154
10,2020-09-23,99,4,849,5.982905983,171
10,2020-09-24,175,4,801,5.293005671,121
10,2020-09-25,147,2,841,6.72934191,147
10,2020-09-26,144,4,404,4.302325581,84
10,2020-09-27,133,1,316,10.13645224,102
10,2020-09-28,137,4,784,10.36414566,272
10,2020-09-29,153,6,969,5.122828041,207
10,2020-09-30,202,3,921,7.168747483,191
10,2020-10-01,162,5,871,7.483930211,190
10,2020-10-02,224,2,852,7.251908397,196
10,2020-10-03,170,5,514,5.469678954,102
10,2020-10-04,140,1,363,7.599309154,90
10,2020-10-05,114,1,1049,7.910271547,233
10,2020-10-06,196,4,1129,6.235224586,259
10,2020-10-07,162,3,951,6.602641056,234
10,2020-10-08,240,5,1014,7.904834996,246
10,2020-10-09,279,3,855,8.448687351,208
10,2020-10-10,217,4,599,6.166495375,133
10,2020-10-11,193,2,408,8.664772727,99
10,2020-10-12,200,3,952,9.388226241,278
10,2020-10-13,129,5,1031,5.22459382,203
10,2020-10-14,142,3,837,7.985757884,211
10,2020-10-15,207,3,878,,210
10,2020-10-16,293,7,675,,165
10,2020-10-17,234,5,416,,85
10,2020-10-18,118,9,283,,82
10,2020-10-19,133,4,519,,142
10,2020-10-20,193,1,67,,15
2,2020-02-26,0,0,0,0,0
2,2020-02-27,0,0,0,0,0
2,2020-02-28,0,0,0,0,0
2,2020-02-29,0,0,0,0,0
2,2020-03-02,0,0,0,0,0
2,2020-03-03,0,0,0,0,0
2,2020-03-04,0,0,0,0,0
2,2020-03-05,0,0,1,0,0
2,2020-03-06,0,0,1,0,0
2,2020-03-07,0,0,0,0,0
2,2020-03-08,0,0,1,0,0
2,2020-03-09,0,0,3,33.33333333,1
2,2020-03-10,0,0,5,0,0
2,2020-03-11,0,0,10,0,0
2,2020-03-12,1,0,34,11.76470588,4
2,2020-03-13,0,0,64,0,0
2,2020-03-14,0,0,37,5.405405405,2
2,2020-03-15,0,0,38,7.894736842,3
2,2020-03-16,0,0,139,3.597122302,6
2,2020-03-17,0,0,148,2.027027027,3
2,2020-03-18,2,0,99,8.080808081,10
2,2020-03-19,3,0,177,7.90960452,16
2,2020-03-20,1,0,137,10.14492754,14
2,2020-03-21,2,0,75,7.792207792,5
2,2020-03-22,4,0,53,1.886792453,1
2,2020-03-23,7,1,189,9.693877551,18
2,2020-03-24,5,0,143,4.895104895,6
2,2020-03-25,5,0,174,9.090909091,23
2,2020-03-26,12,0,162,7.100591716,14
2,2020-03-27,7,0,139,6.993006993,11
2,2020-03-28,2,0,51,9.090909091,5
2,2020-03-29,6,1,38,18.42105263,7
2,2020-03-30,22,1,148,19.10828025,30
2,2020-03-31,9,0,143,9.090909091,14
2,2020-04-01,15,1,149,6.578947368,10
2,2020-04-02,13,0,148,9.411764706,18
2,2020-04-03,23,0,130,12.14285714,16
2,2020-04-04,21,0,94,14.42307692,12
2,2020-04-05,17,1,90,9.708737864,7
2,2020-04-06,26,0,219,9.787234043,27
2,2020-04-07,20,0,175,7.486631016,18
2,2020-04-08,19,1,136,7.482993197,12
2,2020-04-09,25,0,232,14.34262948,40
2,2020-04-10,22,1,224,14.59227468,36
2,2020-04-11,26,1,113,26.44628099,31
2,2020-04-12,11,1,176,26.34408602,59
2,2020-04-13,55,1,406,11.18881119,56
2,2020-04-14,45,0,521,12.38779174,54
2,2020-04-15,50,2,493,10.57692308,50
2,2020-04-16,60,0,487,4.914933837,24
2,2020-04-17,54,1,529,6.702898551,47
2,2020-04-18,19,1,178,5.911330049,12
2,2020-04-19,24,1,204,12.10762332,25
2,2020-04-20,37,0,567,8.55704698,51
2,2020-04-21,29,1,459,8.888888889,42
2,2020-04-22,40,3,517,9.54954955,59
2,2020-04-23,59,0,649,10.46511628,72
2,2020-04-24,64,2,523,6.140350877,30
2,2020-04-25,48,3,214,7.228915663,15
2,2020-04-26,30,2,172,6,14
2,2020-04-27,45,4,589,8.037094281,43
2,2020-04-28,36,0,632,5.991440799,29
2,2020-04-29,24,0,801,4.923798359,34
2,2020-04-30,26,3,760,5.218446602,40
2,2020-05-01,7,3,637,6.571428571,56
2,2020-05-02,34,2,276,6.129032258,13
2,2020-05-03,21,5,165,6.280193237,13
2,2020-05-04,40,0,645,6.711409396,50
2,2020-05-05,48,5,616,5.390070922,43
2,2020-05-06,45,0,678,4.960835509,40
2,2020-05-07,64,1,854,6.324972737,71
2,2020-05-08,41,1,710,9.375,75
2,2020-05-09,75,2,302,7.142857143,26
2,2020-05-10,36,1,148,6.214689266,12
2,2020-05-11,58,3,910,9.223300971,111
2,2020-05-12,30,1,832,8.050847458,76
2,2020-05-13,92,2,782,7.885714286,81
2,2020-05-14,49,1,782,5.164835165,56
2,2020-05-15,67,1,1086,9.783480353,123
2,2020-05-16,56,1,296,7.692307692,29
2,2020-05-17,37,0,227,8.561643836,26
2,2020-05-18,80,3,1014,9.251471825,112
2,2020-05-19,94,2,1002,6.445993031,91
2,2020-05-20,91,1,954,9.963099631,101
2,2020-05-21,79,2,980,7.014388489,90
2,2020-05-22,80,0,1138,8.409785933,107
2,2020-05-23,88,2,314,7.027027027,27
2,2020-05-24,42,0,165,9.615384615,16
2,2020-05-25,103,0,141,10.98901099,18
2,2020-05-26,34,0,1240,8.601485149,151
2,2020-05-27,39,0,926,10.40358744,115
2,2020-05-28,105,2,959,9.528049866,103
2,2020-05-29,137,2,1131,8.659638554,111
2,2020-05-30,85,3,361,9.090909091,39
2,2020-05-31,55,1,277,8.562691131,32
2,2020-06-01,108,1,1229,13.11589174,193
2,2020-06-02,86,1,1043,9.649122807,120
2,2020-06-03,129,1,1156,8.026030369,114
2,2020-06-04,146,1,1179,9.575233981,145
2,2020-06-05,91,4,1243,7.414829659,105
2,2020-06-06,149,0,390,6.578947368,39
2,2020-06-07,56,0,253,11.14864865,35
2,2020-06-08,90,1,1539,9.643255295,183
2,2020-06-09,76,2,1103,8.272327965,121
2,2020-06-10,108,2,1330,7.511139402,145
2,2020-06-11,88,3,1451,7.683486239,134
2,2020-06-12,147,0,1449,6.168831169,116
2,2020-06-13,108,1,603,5.436337625,41
2,2020-06-14,107,2,262,11.83098592,53
2,2020-06-15,125,2,1680,6.492890995,147
2,2020-06-16,59,0,1403,6.042460533,120
2,2020-06-17,180,3,1644,6.810551559,143
2,2020-06-18,116,2,1376,5.011013216,95
2,2020-06-19,101,0,1341,5.119047619,81
2,2020-06-20,101,3,422,9.073359073,48
2,2020-06-21,52,0,224,6.703910615,26
2,2020-06-22,77,3,1307,7.620099393,152
2,2020-06-23,73,1,1405,6.049638056,122
2,2020-06-24,170,1,1227,6.429463171,111
2,2020-06-25,99,3,1249,6.841165973,103
2,2020-06-26,122,3,1268,7.429963459,125
2,2020-06-27,89,2,396,5.631399317,42
2,2020-06-28,50,1,339,11.48325359,50
2,2020-06-29,65,0,1407,7.860962567,138
2,2020-06-30,83,2,1284,7.220873786,129
2,2020-07-01,73,1,1306,6.853750675,112
2,2020-07-02,64,0,1287,8,152
2,2020-07-03,176,2,524,6.241699867,49
2,2020-07-04,133,2,181,9.486166008,25
2,2020-07-05,43,6,350,10.32110092,59
2,2020-07-06,44,5,1467,8.93037336,184
2,2020-07-07,118,2,1532,8.00589391,172
