DISTRICT,DATE,COVID_COUNT,COVID_DEATHS,COVID_TEST,POSITIVITY_RATE_ALL_TESTS,COVID_COUNT_BY_SPECIMEN_COLLECTION_DATE
1,2020-04-28,88,2,570,17.58241758,105
1,2020-04-29,74,3,559,18.75993641,115
1,2020-04-30,94,10,680,12.04663212,94
1,2020-05-01,80,6,718,11.44278607,82
1,2020-05-02,69,4,347,12.15189873,54
1,2020-05-03,70,2,340,10.31746032,43
1,2020-05-04,85,2,870,9.928352098,97
1,2020-05-05,102,6,1059,13.10008137,148
1,2020-05-06,79,7,637,12.46498599,80
1,2020-05-07,90,7,808,10.57367829,84
1,2020-05-08,53,6,955,7.584269663,76
1,2020-05-09,63,4,671,11.25,79
1,2020-05-10,54,8,267,6.188925081,20
1,2020-05-11,83,6,886,7.024390244,68
1,2020-05-12,74,5,943,8.64422202,99
1,2020-05-13,110,4,637,7.932379714,55
1,2020-05-14,83,3,980,8.73015873,81
1,2020-05-15,75,7,1292,5.987611838,74
1,2020-05-16,41,6,628,10.53391053,69
1,2020-05-17,56,4,478,7.984790875,42
1,2020-05-18,62,8,900,9.213051823,88
1,2020-05-19,97,6,693,10.1635514,78
1,2020-05-20,79,7,983,9.60502693,97
1,2020-05-21,76,5,941,12.02590194,119
1,2020-05-22,84,3,1230,6.960227273,90
1,2020-05-23,89,3,600,10.37037037,65
1,2020-05-24,60,4,364,6.490384615,22
1,2020-05-25,34,2,256,8.552631579,23
1,2020-05-26,41,4,733,10.12235818,82
1,2020-05-27,166,2,807,8.088978766,64
1,2020-05-28,57,2,1122,7.209136331,87
1,2020-05-29,59,6,1042,5.930807249,70
1,2020-05-30,50,2,485,7.079646018,33
1,2020-05-31,33,3,356,5.769230769,19
1,2020-06-01,52,4,887,7.207207207,65
1,2020-06-02,124,4,595,4.993757803,34
1,2020-06-03,48,3,580,6.896551724,41
1,2020-06-04,52,4,719,6.285714286,43
1,2020-06-05,50,3,1006,5.21955261,55
1,2020-06-06,32,2,475,3.007518797,14
1,2020-06-07,27,3,328,4.812834225,22
1,2020-06-08,52,2,839,5.544747082,48
1,2020-06-09,36,4,698,6.184364061,45
1,2020-06-10,35,1,768,5.456453305,34
1,2020-06-11,28,2,955,5.432937182,48
1,2020-06-12,31,1,1082,4.907063197,53
1,2020-06-13,31,0,679,3.789731051,21
1,2020-06-14,37,0,402,4.462809917,27
1,2020-06-15,49,0,1171,4.53593859,58
1,2020-06-16,20,3,852,5.267489712,46
1,2020-06-17,92,5,1026,5.16324981,59
1,2020-06-18,47,0,1093,5.337078652,66
1,2020-06-19,43,0,1323,4.897218863,79
1,2020-06-20,50,1,707,5.361305361,43
1,2020-06-21,54,1,366,6,25
1,2020-06-22,59,1,1120,6.540697674,88
1,2020-06-23,47,0,1153,6.748911466,85
1,2020-06-24,90,0,890,6.375545852,74
1,2020-06-25,81,1,1311,7.046568627,99
1,2020-06-26,57,1,1306,6.317689531,92
1,2020-06-27,65,1,648,8.928571429,63
1,2020-06-28,51,0,493,9.060955519,41
1,2020-06-29,86,1,1234,6.969309463,99
1,2020-06-30,37,1,992,10.33950617,125
1,2020-07-01,121,1,1039,6.889050036,93
1,2020-07-02,109,1,1105,8.170961659,101
1,2020-07-03,67,1,792,8.456243854,78
1,2020-07-04,70,0,306,6.958762887,26
1,2020-07-05,45,1,421,6.692160612,33
1,2020-07-06,37,4,1538,10.34136546,190
1,2020-07-07,101,1,1334,8.478513357,139
1,2020-07-08,83,2,1179,8.955223881,119
1,2020-07-09,127,1,949,7.492795389,101
1,2020-07-10,196,1,1375,5.882352941,94
1,2020-07-11,88,0,605,6.762028609,49
1,2020-07-12,43,2,593,8.421052632,56
1,2020-07-13,119,0,1556,6.495327103,121
1,2020-07-14,80,0,1143,7.115384615,95
1,2020-07-15,116,1,1262,8.186779867,124
1,2020-07-16,93,0,1354,7.353676838,124
1,2020-07-17,121,2,1684,7.489597781,149
1,2020-07-18,77,1,831,8.661417323,77
1,2020-07-19,99,0,432,5.93220339,30
1,2020-07-20,87,3,1518,6.844660194,125
1,2020-07-21,121,0,1547,8.519553073,127
1,2020-07-22,123,3,1582,7.875546913,129
1,2020-07-23,102,2,1575,7.235023041,138
1,2020-07-24,100,1,1613,6.151832461,118
1,2020-07-25,126,0,599,7.535885167,50
1,2020-07-26,81,0,425,5.73012939,34
1,2020-07-27,107,1,1466,6.149479659,119
1,2020-07-28,51,1,1464,6.999533364,107
1,2020-07-29,102,1,1347,6.555555556,95
1,2020-07-30,82,2,1439,6.151574803,98
1,2020-07-31,92,1,1596,7.162284678,127
1,2020-08-01,91,2,692,8.504098361,51
1,2020-08-02,103,1,377,3.718199609,18
1,2020-08-03,65,0,1503,7.80952381,141
1,2020-08-04,104,1,1549,6.908462867,139
1,2020-08-05,173,1,1520,6.289308176,111
1,2020-08-06,156,3,1606,6.907171139,129
1,2020-08-07,99,0,1757,7.225548902,165
1,2020-08-08,124,1,704,6.625258799,54
1,2020-08-09,94,2,467,6.55226209,41
1,2020-08-10,95,4,1641,6.874466268,144
1,2020-08-11,71,0,1477,5.785491767,125
1,2020-08-12,146,0,1439,5.786280915,121
1,2020-08-13,153,1,1437,6.314243759,124
1,2020-08-14,128,0,1570,6.02994739,128
1,2020-08-15,98,1,648,5.291576674,57
1,2020-08-16,112,1,513,4.424778761,36
1,2020-08-17,113,1,1518,5.770046669,127
1,2020-08-18,55,1,1410,5.956752346,142
1,2020-08-19,111,0,1300,5.861613045,123
1,2020-08-20,136,2,1367,6.463195691,141
1,2020-08-21,140,2,1528,4.717364782,116
1,2020-08-22,105,1,642,4.607329843,47
1,2020-08-23,102,1,510,5.850340136,47
1,2020-08-24,68,0,1466,6.723826715,138
1,2020-08-25,78,1,1330,6.132958801,126
1,2020-08-26,117,1,1124,4.421052632,100
1,2020-08-27,106,1,1242,5.296803653,110
1,2020-08-28,139,2,1228,4.693971468,91
1,2020-08-29,66,0,499,4.411764706,40
1,2020-08-30,96,1,329,5.607476636,27
1,2020-08-31,53,2,1297,6.915629322,143
1,2020-09-01,56,0,1117,5.071174377,111
1,2020-09-02,108,2,1125,4.952830189,110
1,2020-09-03,104,2,1022,5.82980724,124
1,2020-09-04,128,2,1322,4.567413263,105
1,2020-09-05,80,2,523,3.278688525,32
1,2020-09-06,89,0,318,5.582922824,25
1,2020-09-07,37,2,382,3.822629969,24
1,2020-09-08,47,1,1319,5.180421579,138
1,2020-09-09,71,4,1081,4.808988764,103
1,2020-09-10,130,2,1090,5.040930633,106
1,2020-09-11,105,1,1167,4.547283702,116
1,2020-09-12,86,0,488,3.636363636,32
1,2020-09-13,68,1,368,4.266211604,18
1,2020-09-14,58,3,1224,5.187684521,117
1,2020-09-15,45,2,1050,4.295853567,104
1,2020-09-16,96,1,873,3.994673768,81
1,2020-09-17,121,3,1051,4.045643154,102
1,2020-09-18,109,1,1053,4.2,75
1,2020-09-19,77,3,459,6.052631579,43
1,2020-09-20,70,2,332,3.152364273,18
1,2020-09-21,52,0,1271,5.854716299,147
1,2020-09-22,59,2,1163,5.251572327,152
1,2020-09-23,108,3,852,5.646359584,114
1,2020-09-24,150,1,1125,4.936367142,137
1,2020-09-25,114,2,1115,5.333333333,105
1,2020-09-26,103,1,472,5.889014723,53
1,2020-09-27,112,1,402,6.240928882,41
1,2020-09-28,113,1,1457,6.662416321,210
1,2020-09-29,53,2,1215,5.24259199,156
1,2020-09-30,156,2,1055,6.710044734,151
1,2020-10-01,189,2,1315,6.029619182,176
1,2020-10-02,164,1,1455,5.835907999,164
1,2020-10-03,119,5,559,8.565072303,71
1,2020-10-04,142,1,433,7.29312763,51
1,2020-10-05,91,1,1713,6.654512306,223
1,2020-10-06,100,2,1554,5.94622544,217
1,2020-10-07,147,1,1431,9.132871744,270
1,2020-10-08,244,2,1458,7.503607504,260
1,2020-10-09,234,2,1461,10.20408163,312
1,2020-10-10,208,1,682,12.82511211,132
1,2020-10-11,226,1,548,15.1047409,128
1,2020-10-12,182,3,1937,10.09504238,370
1,2020-10-13,158,2,1723,8.227409291,339
1,2020-10-14,234,4,1686,10.63417336,357
1,2020-10-15,311,5,1925,7.142857143,334
1,2020-10-16,363,3,1915,8.901670775,317
1,2020-10-17,236,3,809,7.525510204,153
1,2020-10-18,275,0,582,13.9275766,147
1,2020-10-19,236,2,2040,11.00531444,470
1,2020-10-20,291,4,2037,8.421279345,418
1,2020-10-21,326,2,1868,10.28158099,450
1,2020-10-22,381,5,1977,9.623430962,431
1,2020-10-23,400,2,2083,11.40905641,446
1,2020-10-24,357,2,898,10.27976578,197
1,2020-10-25,332,2,586,15.36905966,157
1,2020-10-26,321,5,2113,11.59893813,560
1,2020-10-27,284,9,2282,9.294556887,585
1,2020-10-28,444,5,2035,13.34420121,584
1,2020-10-29,454,2,2433,11.68855535,620
1,2020-10-30,579,6,2323,14.3246311,636
1,2020-10-31,443,3,924,13.5625,242
1,2020-11-01,616,3,738,19.86970684,260
1,2020-11-02,579,5,2462,12.05902307,772
1,2020-11-03,352,4,2663,12.97906602,906
1,2020-11-04,852,5,2917,16.94596121,953
1,2020-11-05,695,4,3252,13.8576779,1051
1,2020-11-06,758,6,3112,13.68523949,1016
1,2020-11-07,652,8,1530,12.99921691,461
1,2020-11-08,887,4,833,19.97336884,327
1,2020-11-09,740,5,2992,15.24822695,1195
1,2020-11-10,649,4,3255,13.85668389,1287
1,2020-11-11,1030,7,2649,16.81345076,926
1,2020-11-12,757,4,3001,12.7259887,1087
1,2020-11-13,1034,6,2876,12.79636246,852
1,2020-11-14,988,3,1412,,431
1,2020-11-15,934,8,678,,255
1,2020-11-16,716,6,1819,,681
1,2020-11-17,666,6,939,,326
1,2020-11-18,898,8,243,,93
1,2020-11-19,849,5,5,,7
10,2020-02-26,0,0,0,0,0
10,2020-02-27,0,0,0,0,0
10,2020-02-28,0,0,0,0,0
10,2020-02-29,0,0,0,0,0
10,2020-03-02,0,0,0,0,0
10,2020-03-03,0,0,0,0,0
10,2020-03-04,0,0,0,0,0
10,2020-03-05,0,0,0,0,0
10,2020-03-06,0,0,1,0,0
10,2020-03-07,0,0,0,0,0
10,2020-03-08,0,0,0,0,0
10,2020-03-09,0,0,0,0,0
10,2020-03-10,0,0,1,0,0
10,2020-03-11,0,0,5,0,0
10,2020-03-12,0,0,5,0,0
10,2020-03-13,0,0,6,16.66666667,1
10,2020-03-14,0,0,2,0,0
10,2020-03-15,0,0,7,14.28571429,1
10,2020-03-16,0,0,17,5.882352941,1
10,2020-03-17,0,0,24,0,0
10,2020-03-18,0,0,39,2.564102564,1
10,2020-03-19,1,0,69,7.142857143,5
10,2020-03-20,0,0,53,5.454545455,2
10,2020-03-21,1,0,64,6.25,4
10,2020-03-22,0,0,42,16.66666667,7
10,2020-03-23,2,0,70,2.816901408,4
10,2020-03-24,0,0,98,2.040816327,2
10,2020-03-25,8,0,98,11,11
10,2020-03-26,2,0,89,5.494505495,6
10,2020-03-27,10,0,59,3.278688525,2
10,2020-03-28,13,0,16,31.25,5
10,2020-03-29,0,0,26,18.51851852,5
10,2020-03-30,5,0,63,24.24242424,18
10,2020-03-31,3,0,94,6.315789474,8
10,2020-04-01,8,0,109,4.504504505,6
10,2020-04-02,17,0,155,3.773584906,7
10,2020-04-03,9,0,161,6.134969325,11
10,2020-04-04,9,0,128,7.575757576,10
10,2020-04-05,13,0,104,5.607476636,5
10,2020-04-06,10,1,179,9.340659341,17
10,2020-04-07,10,1,198,7.843137255,23
10,2020-04-08,17,1,176,6.741573034,18
10,2020-04-09,13,1,146,4,7
10,2020-04-10,6,0,106,8.181818182,7
10,2020-04-11,13,1,68,7.142857143,7
10,2020-04-12,4,0,57,5.970149254,4
10,2020-04-13,7,1,192,6.862745098,14
10,2020-04-14,16,0,171,3.783783784,5
10,2020-04-15,18,0,195,8.411214953,14
10,2020-04-16,8,0,181,6.435643564,13
10,2020-04-17,13,1,204,7.339449541,15
10,2020-04-18,15,4,90,5.454545455,10
10,2020-04-19,6,0,41,15.55555556,9
10,2020-04-20,13,4,161,10.43956044,10
10,2020-04-21,12,3,184,5.670103093,10
10,2020-04-22,16,2,160,11.23595506,17
10,2020-04-23,11,1,151,4.519774011,8
10,2020-04-24,13,3,281,6.148867314,16
10,2020-04-25,6,2,123,8.219178082,12
10,2020-04-26,8,2,127,4.379562044,5
10,2020-04-27,10,0,270,5.442176871,14
10,2020-04-28,13,0,256,4.861111111,15
10,2020-04-29,14,2,230,5.747126437,13
10,2020-04-30,11,1,230,2.380952381,5
10,2020-05-01,17,1,205,3.571428571,8
10,2020-05-02,6,1,174,4.255319149,7
10,2020-05-03,3,1,99,8.108108108,8
10,2020-05-04,9,2,579,5.22875817,32
10,2020-05-05,18,1,481,4.093567251,15
10,2020-05-06,22,1,531,2.852049911,14
10,2020-05-07,16,0,651,2.936857562,22
10,2020-05-08,14,1,569,2.809917355,15
10,2020-05-09,11,1,134,5.369127517,8
10,2020-05-10,8,0,105,5.309734513,6
10,2020-05-11,21,2,276,9.17721519,21
10,2020-05-12,20,2,194,7.04845815,14
10,2020-05-13,14,1,301,6.948640483,21
10,2020-05-14,19,1,319,4,11
10,2020-05-15,26,1,876,13.36161188,121
10,2020-05-16,43,0,165,1.162790698,2
10,2020-05-17,67,0,79,1.136363636,2
10,2020-05-18,6,2,334,6.756756757,22
10,2020-05-19,5,0,284,5.504587156,16
10,2020-05-20,18,0,293,5.074626866,16
10,2020-05-21,7,1,377,4.502369668,18
10,2020-05-22,26,0,341,3.100775194,10
10,2020-05-23,11,2,167,2.631578947,4
10,2020-05-24,16,0,115,3.053435115,3
10,2020-05-25,4,0,81,9.278350515,7
10,2020-05-26,6,0,370,5.251141553,21
10,2020-05-27,16,1,257,4.166666667,10
10,2020-05-28,20,0,356,3.712871287,14
10,2020-05-29,9,0,379,3.209876543,13
10,2020-05-30,14,0,192,3.414634146,7
10,2020-05-31,11,0,182,4.522613065,8
10,2020-06-01,10,1,426,4.458598726,17
10,2020-06-02,14,0,293,6.725146199,21
10,2020-06-03,14,1,434,4.008016032,18
10,2020-06-04,16,0,476,3.743315508,20
10,2020-06-05,16,2,465,3.262955854,16
10,2020-06-06,18,0,181,3.317535545,5
10,2020-06-07,12,0,157,4.761904762,9
10,2020-06-08,14,0,425,4.948453608,23
10,2020-06-09,10,0,247,4.240282686,10
10,2020-06-10,18,0,400,8.178438662,45
10,2020-06-11,22,0,952,1.569713758,15
10,2020-06-12,22,1,723,1.019252548,7
10,2020-06-13,22,0,378,1.663893511,9
10,2020-06-14,10,1,188,1.357466063,1
10,2020-06-15,8,0,908,2.335025381,22
10,2020-06-16,12,0,681,1.682692308,10
10,2020-06-17,20,0,635,2.649930265,18
10,2020-06-18,7,3,866,1.950718686,17
10,2020-06-19,12,1,824,1.787592008,14
10,2020-06-20,15,0,383,1.395348837,6
10,2020-06-21,11,0,127,1.630434783,3
10,2020-06-22,8,1,794,3.76344086,31
10,2020-06-23,19,0,511,1.174496644,14
10,2020-06-24,23,0,663,2.792553191,23
10,2020-06-25,13,2,553,3.481012658,25
10,2020-06-26,22,0,670,3.372243839,37
10,2020-06-27,25,1,316,2.538071066,14
10,2020-06-28,21,1,312,3.20855615,17
10,2020-06-29,19,1,710,4.728950404,44
10,2020-06-30,36,0,692,4.387990762,52
10,2020-07-01,44,0,569,4.903417533,47
10,2020-07-02,49,0,713,5.516431925,52
10,2020-07-03,42,1,582,3.646563815,35
10,2020-07-04,48,0,287,6.191950464,37
10,2020-07-05,35,0,384,6.651376147,36
10,2020-07-06,58,0,867,6.937561943,87
10,2020-07-07,46,0,895,6.15530303,78
10,2020-07-08,65,0,820,7.172995781,95
10,2020-07-09,101,0,1061,6.016260163,100
10,2020-07-10,78,1,1038,5.392912173,91
10,2020-07-11,70,0,921,5.919854281,76
10,2020-07-12,70,1,726,7.904191617,83
10,2020-07-13,118,0,1133,6.135401975,108
10,2020-07-14,102,1,1340,6.164383562,126
10,2020-07-15,99,0,1202,6.150793651,110
10,2020-07-16,93,1,1466,6.054168879,135
10,2020-07-17,96,0,1354,5.069124424,92
10,2020-07-18,134,0,753,4.95049505,57
10,2020-07-19,81,0,601,7.523939808,65
10,2020-07-20,80,0,1154,5.590496157,110
10,2020-07-21,114,2,1226,6.311637081,111
10,2020-07-22,95,2,1233,6.25798212,106
10,2020-07-23,111,2,1146,6.878306878,107
10,2020-07-24,101,1,1122,5.422057917,92
10,2020-07-25,96,1,494,7.894736842,54
10,2020-07-26,46,1,326,8,49
10,2020-07-27,87,0,873,6.123919308,88
10,2020-07-28,76,0,947,7.554517134,105
10,2020-07-29,93,4,883,6.188118812,77
10,2020-07-30,96,4,879,6.610878661,89
10,2020-07-31,98,1,819,5.821917808,78
10,2020-08-01,68,0,492,8.211143695,59
10,2020-08-02,55,0,365,7.214428858,49
10,2020-08-03,77,1,888,5.096418733,103
10,2020-08-04,77,1,941,5.453306067,80
10,2020-08-05,91,0,837,6.95940348,112
10,2020-08-06,116,1,907,4.300234558,73
10,2020-08-07,72,1,930,4.493628437,76
10,2020-08-08,81,0,463,4.140127389,51
10,2020-08-09,59,0,289,4.282115869,27
10,2020-08-10,55,0,965,4.284852142,80
10,2020-08-11,52,1,872,5.677154583,90
10,2020-08-12,73,2,859,5.710206995,91
10,2020-08-13,88,0,762,3.388494878,61
10,2020-08-14,90,2,815,5.032822757,78
10,2020-08-15,53,2,394,6.019417476,48
10,2020-08-16,53,2,319,4.977375566,38
10,2020-08-17,70,2,1022,5.912450256,132
10,2020-08-18,68,0,973,4.6875,99
10,2020-08-19,99,2,909,4.724409449,90
10,2020-08-20,109,0,1028,3.869407497,67
10,2020-08-21,91,2,967,3.094140882,57
10,2020-08-22,37,1,422,5.996472663,49
10,2020-08-23,50,1,456,4.737732657,44
10,2020-08-24,58,2,983,6.368563686,120
10,2020-08-25,108,0,901,5.484988453,115
10,2020-08-26,94,0,881,4.468599034,101
10,2020-08-27,109,2,931,4.166666667,73
10,2020-08-28,86,0,982,3.199052133,78
10,2020-08-29,80,0,421,3.47107438,43
10,2020-08-30,74,0,292,5.223880597,49
10,2020-08-31,56,3,1009,4.01384083,86
10,2020-09-01,62,0,980,3.630203291,102
10,2020-09-02,83,2,900,3.719447396,87
10,2020-09-03,93,0,823,3.51758794,95
10,2020-09-04,99,2,839,3.800623053,84
10,2020-09-05,66,1,387,3.143712575,61
10,2020-09-06,54,0,277,4.449152542,50
10,2020-09-07,65,2,309,7.393715342,48
10,2020-09-08,42,1,1046,3.916768666,124
10,2020-09-09,123,0,949,4.042553191,134
10,2020-09-10,145,1,994,4.22304223,143
10,2020-09-11,120,2,1041,3.672075149,123
10,2020-09-12,105,0,490,2.864583333,64
10,2020-09-13,99,2,376,2.276707531,57
10,2020-09-14,95,2,873,4.560729717,158
10,2020-09-15,115,3,853,5.392156863,185
10,2020-09-16,108,2,870,4.161304161,144
10,2020-09-17,138,2,878,5.080721747,132
10,2020-09-18,145,1,785,5.770308123,119
10,2020-09-19,145,0,430,7.264296754,82
10,2020-09-20,89,0,342,5.673758865,70
10,2020-09-21,116,1,806,6.125425377,145
10,2020-09-22,108,0,880,3.435352904,154
10,2020-09-23,99,4,840,5.949008499,171
10,2020-09-24,175,4,799,5.025833725,122
10,2020-09-25,147,2,792,6.387035272,147
10,2020-09-26,144,4,399,4.176334107,84
10,2020-09-27,133,1,314,8.984375,102
10,2020-09-28,137,4,782,9.810126582,273
10,2020-09-29,153,6,983,4.509359047,207
10,2020-09-30,202,3,965,6.462715105,191
10,2020-10-01,162,5,915,6.473941368,190
10,2020-10-02,224,2,923,6.358381503,198
10,2020-10-03,170,5,538,4.391891892,102
10,2020-10-04,140,1,390,7.556270096,90
10,2020-10-05,114,1,1133,6.833631485,235
10,2020-10-06,196,4,1189,5.660377358,263
10,2020-10-07,162,3,1036,6.282722513,234
10,2020-10-08,239,5,1097,7.301360057,246
10,2020-10-09,279,3,935,6.971248523,210
10,2020-10-10,216,4,612,5.283381364,134
10,2020-10-11,193,2,425,7.972972973,103
10,2020-10-12,200,3,995,9.064953605,286
10,2020-10-13,129,5,1119,5.071664829,212
10,2020-10-14,142,3,877,6.577293674,218
10,2020-10-15,207,3,923,6.203389831,213
10,2020-10-16,291,7,795,6.964944649,191
10,2020-10-17,235,5,493,4.870466321,106
10,2020-10-18,118,9,335,7.278481013,98
10,2020-10-19,131,4,893,7.199032063,300
10,2020-10-20,192,3,962,5.033971587,234
10,2020-10-21,276,3,962,6.20328849,254
10,2020-10-22,246,3,871,7.865892972,331
10,2020-10-23,314,0,746,6.564364876,206
10,2020-10-24,223,2,521,5.460750853,160
10,2020-10-25,197,2,378,7.547169811,143
10,2020-10-26,153,7,1004,6.697566628,321
10,2020-10-27,213,4,924,6.387434555,263
10,2020-10-28,311,6,913,9.156517817,290
10,2020-10-29,217,2,962,6.462952948,329
10,2020-10-30,302,3,868,7.093425606,238
10,2020-10-31,293,2,524,7.337278107,174
10,2020-11-01,266,2,375,7.932011331,148
10,2020-11-02,142,3,1129,5.881164107,371
10,2020-11-03,288,4,996,9.398631617,382
10,2020-11-04,235,5,1030,10.35514019,378
10,2020-11-05,492,1,1154,6.612362242,375
10,2020-11-06,242,3,979,8.557844691,314
10,2020-11-07,319,6,575,6.41025641,240
10,2020-11-08,312,4,427,11.8627451,187
10,2020-11-09,203,3,1382,7.827926657,548
10,2020-11-10,377,7,1351,9.464679912,436
10,2020-11-11,323,8,1141,10.0933908,395
10,2020-11-12,375,3,1273,8.210290828,433
10,2020-11-13,462,2,1207,8.075554339,365
10,2020-11-14,393,1,562,,194
10,2020-11-15,410,5,399,,162
10,2020-11-16,341,7,1238,,462
10,2020-11-17,376,4,953,,361
10,2020-11-18,378,3,372,,140
10,2020-11-19,441,1,55,,27
2,2020-02-26,0,0,0,0,0
2,2020-02-27,0,0,0,0,0
2,2020-02-28,0,0,0,0,0
2,2020-02-29,0,0,0,0,0
2,2020-03-02,0,0,0,0,0
2,2020-03-03,0,0,0,0,0
2,2020-03-04,0,0,0,0,0
2,2020-03-05,0,0,1,0,0
2,2020-03-06,0,0,1,0,0
2,2020-03-07,0,0,0,0,0
2,2020-03-08,0,0,1,0,0
2,2020-03-09,0,0,3,33.33333333,1
2,2020-03-10,0,0,5,0,0
2,2020-03-11,0,0,10,0,0
2,2020-03-12,1,0,34,11.76470588,4
2,2020-03-13,0,0,64,0,0
2,2020-03-14,0,0,37,5.405405405,2
2,2020-03-15,0,0,38,7.894736842,3
2,2020-03-16,0,0,139,3.597122302,6
2,2020-03-17,0,0,148,2.027027027,3
2,2020-03-18,2,0,99,8.080808081,10
2,2020-03-19,3,0,177,7.90960452,16
2,2020-03-20,1,0,137,10.14492754,14
2,2020-03-21,2,0,75,7.792207792,5
2,2020-03-22,4,0,53,1.886792453,1
2,2020-03-23,7,1,190,8.629441624,18
2,2020-03-24,5,0,147,5.442176871,6
2,2020-03-25,5,0,177,7.262569832,23
2,2020-03-26,12,0,163,7.058823529,14
2,2020-03-27,7,0,140,6.944444444,11
2,2020-03-28,2,0,51,7.272727273,5
2,2020-03-29,6,1,38,18.42105263,7
2,2020-03-30,22,1,150,18.86792453,30
2,2020-03-31,9,0,144,7.096774194,14
2,2020-04-01,15,1,149,7.236842105,10
2,2020-04-02,13,0,150,8.720930233,18
2,2020-04-03,23,0,129,10.79136691,16
2,2020-04-04,21,0,94,14.42307692,12
2,2020-04-05,17,1,89,9.708737864,7
2,2020-04-06,26,0,220,9.745762712,27
2,2020-04-07,20,0,176,7.446808511,18
2,2020-04-08,19,1,141,7.236842105,12
2,2020-04-09,25,0,231,15.53784861,40
2,2020-04-10,22,1,236,14.17004049,36
2,2020-04-11,26,1,113,26.44628099,31
2,2020-04-12,11,1,175,25.94594595,59
2,2020-04-13,55,1,406,10.72261072,56
2,2020-04-14,45,0,520,12.23021583,54
2,2020-04-15,50,2,496,10.51625239,50
2,2020-04-16,60,0,487,4.708097928,24
2,2020-04-17,54,1,531,6.498194946,47
2,2020-04-18,19,1,178,5.911330049,12
2,2020-04-19,24,1,204,12.10762332,25
2,2020-04-20,37,0,568,8.710217755,51
2,2020-04-21,29,1,459,8.686868687,42
2,2020-04-22,40,3,521,9.302325581,59
2,2020-04-23,59,0,649,10.31976744,72
2,2020-04-24,64,2,525,6.643356643,30
2,2020-04-25,48,3,214,7.228915663,15
2,2020-04-26,30,2,172,6,14
2,2020-04-27,45,4,594,7.975460123,43
2,2020-04-28,36,0,663,5.737704918,29
2,2020-04-29,24,0,826,4.778156997,34
2,2020-04-30,26,3,777,5.106888361,40
2,2020-05-01,7,3,639,6.827880512,56
2,2020-05-02,34,2,276,6.129032258,13
2,2020-05-03,21,5,165,6.280193237,13
2,2020-05-04,40,0,642,6.85483871,50
2,2020-05-05,48,5,618,5.633802817,43
2,2020-05-06,45,0,677,4.836601307,40
2,2020-05-07,64,1,855,6.195652174,71
2,2020-05-08,41,1,710,9.375,75
